|cve-ids|ex_url|types
5729|CVE-2021-23133|http://www.openwall.com/lists/oss-security/2021/05/10/3|
5730|CVE-2021-23133|http://www.openwall.com/lists/oss-security/2021/05/10/4|
5731|CVE-2021-23133|https://www.openwall.com/lists/oss-security/2021/04/18/2|Exploit,Patch,Mailing List,Third Party Advisory
5732|CVE-2021-2264|http://www.openwall.com/lists/oss-security/2021/04/26/1|Exploit,Mailing List,Third Party Advisory
5733|CVE-2021-2264|http://www.openwall.com/lists/oss-security/2021/04/26/2|Exploit,Mailing List,Third Party Advisory
5734|CVE-2021-26291|http://www.openwall.com/lists/oss-security/2021/04/23/5|Mailing List,Third Party Advisory
5735|CVE-2021-22204|http://www.openwall.com/lists/oss-security/2021/05/09/1|
5736|CVE-2021-22204|http://www.openwall.com/lists/oss-security/2021/05/10/5|
5737|CVE-2021-31718|http://www.openwall.com/lists/oss-security/2021/04/25/2|Mailing List,Third Party Advisory
5738|CVE-2021-3472|http://www.openwall.com/lists/oss-security/2021/04/13/1|Patch,Mailing List,Third Party Advisory
5739|CVE-2021-28125|http://www.openwall.com/lists/oss-security/2021/04/27/2|Mailing List,Third Party Advisory
5740|CVE-2021-30638|http://www.openwall.com/lists/oss-security/2021/04/27/3|Mailing List,Third Party Advisory
5741|CVE-2021-29200|http://www.openwall.com/lists/oss-security/2021/04/27/4|Patch,Mailing List,Third Party Advisory
5742|CVE-2021-30128|http://www.openwall.com/lists/oss-security/2021/04/27/5|Patch,Mailing List,Third Party Advisory
5743|CVE-2021-25216,CVE-2021-25214,CVE-2021-25215|http://www.openwall.com/lists/oss-security/2021/04/29/1|Mailing List,Third Party Advisory
5744|CVE-2021-25216,CVE-2021-25214,CVE-2021-25215|http://www.openwall.com/lists/oss-security/2021/04/29/2|Mailing List,Third Party Advisory
5745|CVE-2021-25216,CVE-2021-25214,CVE-2021-25215|http://www.openwall.com/lists/oss-security/2021/04/29/3|Mailing List,Third Party Advisory
5746|CVE-2021-25216,CVE-2021-25214,CVE-2021-25215|http://www.openwall.com/lists/oss-security/2021/04/29/4|Mailing List,Third Party Advisory
5747|CVE-2021-31870,CVE-2021-31872,CVE-2021-31871,CVE-2021-31873|http://www.openwall.com/lists/oss-security/2021/04/30/1|Mailing List,Release Notes,Third Party Advisory
5748|CVE-2020-36333,CVE-2020-36334|https://www.openwall.com/lists/oss-security/2020/02/19/1|Patch,Mailing List,Exploit,Third Party Advisory
5749|CVE-2021-31542|http://www.openwall.com/lists/oss-security/2021/05/04/3|Patch,Mailing List,Third Party Advisory
5750|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/11/14|Mailing List,Third Party Advisory
5751|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/11/15|Mailing List,Third Party Advisory
5752|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/11/17|Mailing List,Third Party Advisory
5753|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/11/5|Mailing List,Third Party Advisory
5754|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/11/6|Mailing List,Third Party Advisory
5755|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/12/2|Mailing List,Third Party Advisory
5756|CVE-2020-28018|http://www.openwall.com/lists/oss-security/2021/05/12/3|Mailing List,Third Party Advisory
