|cve-ids|ex_url|types
380|CVE-2014-8991|http://www.openwall.com/lists/oss-security/2014/11/20/6|Mailing List,Third Party Advisory
381|CVE-2014-8884|http://www.openwall.com/lists/oss-security/2014/11/14/7|
382|CVE-2014-7824|http://www.openwall.com/lists/oss-security/2014/11/10/2|Exploit
383|CVE-2012-6656,CVE-2014-6040|http://www.openwall.com/lists/oss-security/2014/08/29/3|Mailing List,Third Party Advisory
384|CVE-2012-6656,CVE-2014-6040|http://www.openwall.com/lists/oss-security/2014/09/02/1|Exploit,Mailing List,Third Party Advisory
385|CVE-2014-4703,CVE-2014-4702,CVE-2014-4701|http://www.openwall.com/lists/oss-security/2014/06/30/6|
386|CVE-2014-6407,CVE-2014-6408|http://www.openwall.com/lists/oss-security/2014/11/24/5|
387|CVE-2013-6497|http://www.openwall.com/lists/oss-security/2014/11/19/2|
388|CVE-2013-6497|http://www.openwall.com/lists/oss-security/2014/11/19/5|
389|CVE-2011-3591,CVE-2011-3592|http://www.openwall.com/lists/oss-security/2011/09/30/8|
390|CVE-2013-4440,CVE-2013-4442,CVE-2013-4441|http://www.openwall.com/lists/oss-security/2013/06/06/1|Mailing List,Third Party Advisory
391|CVE-2013-4440,CVE-2013-4442,CVE-2013-4441|http://www.openwall.com/lists/oss-security/2013/10/16/15|Mailing List,Third Party Advisory
392|CVE-2014-6316|http://www.openwall.com/lists/oss-security/2014/12/03/11|
393|CVE-2014-8583|http://www.openwall.com/lists/oss-security/2014/06/19/7|
394|CVE-2014-8583|http://www.openwall.com/lists/oss-security/2014/11/04/8|
395|CVE-2014-8484,CVE-2014-8485|http://www.openwall.com/lists/oss-security/2014/10/26/2|Mailing List,Third Party Advisory
396|CVE-2014-8737|http://www.openwall.com/lists/oss-security/2014/11/13/1|Mailing List,Third Party Advisory
397|CVE-2014-9018|http://www.openwall.com/lists/oss-security/2014/11/19/23|Exploit
398|CVE-2014-9018|http://www.openwall.com/lists/oss-security/2014/11/20/22|Exploit
399|CVE-2014-8964|http://www.openwall.com/lists/oss-security/2014/11/21/6|
400|CVE-2014-8730|http://www.openwall.com/lists/oss-security/2014/12/09/27|
401|CVE-2014-9116|http://www.openwall.com/lists/oss-security/2014/11/27/5|Exploit,Mailing List,Third Party Advisory
402|CVE-2014-9116|http://www.openwall.com/lists/oss-security/2014/11/27/9|Mailing List,Third Party Advisory
403|CVE-2014-9117|http://www.openwall.com/lists/oss-security/2014/11/26/19|
404|CVE-2014-9117|http://www.openwall.com/lists/oss-security/2014/11/27/8|
405|CVE-2014-9130|http://www.openwall.com/lists/oss-security/2014/11/28/1|Exploit
406|CVE-2014-9130|http://www.openwall.com/lists/oss-security/2014/11/28/8|
407|CVE-2014-9130|http://www.openwall.com/lists/oss-security/2014/11/29/3|
408|CVE-2014-9112|http://www.openwall.com/lists/oss-security/2014/11/23/2|Exploit,Mailing List,Third Party Advisory
409|CVE-2014-9112|http://www.openwall.com/lists/oss-security/2014/11/25/2|Exploit,Mailing List,Third Party Advisory
410|CVE-2014-9112|http://www.openwall.com/lists/oss-security/2014/11/26/20|Exploit,Mailing List,Third Party Advisory
411|CVE-2014-9065,CVE-2014-9066|http://www.openwall.com/lists/oss-security/2014/12/08/4|Mailing List,Third Party Advisory
412|CVE-2014-9050|http://www.openwall.com/lists/oss-security/2014/11/22/1|
413|CVE-2014-9029|http://www.openwall.com/lists/oss-security/2014/12/04/9|
414|CVE-2014-9278|http://www.openwall.com/lists/oss-security/2014/12/02/3|
